City,Date,Type,Severity,Count,city,mon,avg_star,avg_review_count,restaurant_number
Indianapolis,01-2019,Cold,Severe,1,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Fog,Moderate,7,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Fog,Severe,10,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Hail,Other,1,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Rain,Light,43,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Rain,Moderate,5,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Snow,Heavy,1,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Snow,Light,66,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Snow,Moderate,14,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2019,Storm,Severe,1,Indianapolis,01-2019,3.900718608,356.9376,902
Indianapolis,01-2020,Fog,Moderate,3,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Fog,Severe,25,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Precipitation,UNK,2,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Rain,Heavy,3,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Rain,Light,77,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Rain,Moderate,20,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Snow,Light,51,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2020,Snow,Moderate,2,Indianapolis,01-2020,3.922678505,311.5287,920
Indianapolis,01-2021,Fog,Severe,26,Indianapolis,01-2021,4.021309771,268.1892,742
Indianapolis,01-2021,Rain,Light,25,Indianapolis,01-2021,4.021309771,268.1892,742
Indianapolis,01-2021,Rain,Moderate,8,Indianapolis,01-2021,4.021309771,268.1892,742
Indianapolis,01-2021,Snow,Heavy,4,Indianapolis,01-2021,4.021309771,268.1892,742
Indianapolis,01-2021,Snow,Light,52,Indianapolis,01-2021,4.021309771,268.1892,742
Indianapolis,01-2021,Snow,Moderate,13,Indianapolis,01-2021,4.021309771,268.1892,742
Indianapolis,01-2022,Fog,Moderate,9,Indianapolis,01-2022,3.995165189,286.2756,634
Indianapolis,01-2022,Fog,Severe,10,Indianapolis,01-2022,3.995165189,286.2756,634
Indianapolis,01-2022,Rain,Light,11,Indianapolis,01-2022,3.995165189,286.2756,634
Indianapolis,01-2022,Rain,Moderate,2,Indianapolis,01-2022,3.995165189,286.2756,634
Indianapolis,01-2022,Snow,Light,39,Indianapolis,01-2022,3.995165189,286.2756,634
Indianapolis,02-2019,Fog,Moderate,13,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Fog,Severe,29,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Rain,Heavy,3,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Rain,Light,73,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Rain,Moderate,20,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Snow,Heavy,1,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Snow,Light,40,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2019,Snow,Moderate,15,Indianapolis,02-2019,3.916129032,334.6308,945
Indianapolis,02-2020,Fog,Severe,22,Indianapolis,02-2020,3.943803498,303.5199,947
Indianapolis,02-2020,Rain,Light,57,Indianapolis,02-2020,3.943803498,303.5199,947
Indianapolis,02-2020,Rain,Moderate,13,Indianapolis,02-2020,3.943803498,303.5199,947
Indianapolis,02-2020,Snow,Heavy,5,Indianapolis,02-2020,3.943803498,303.5199,947
Indianapolis,02-2020,Snow,Light,52,Indianapolis,02-2020,3.943803498,303.5199,947
Indianapolis,02-2020,Snow,Moderate,7,Indianapolis,02-2020,3.943803498,303.5199,947
Indianapolis,02-2021,Fog,Moderate,11,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,02-2021,Fog,Severe,3,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,02-2021,Rain,Light,26,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,02-2021,Rain,Moderate,4,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,02-2021,Snow,Heavy,2,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,02-2021,Snow,Light,50,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,02-2021,Snow,Moderate,10,Indianapolis,02-2021,4.023325358,266.5335,708
Indianapolis,03-2019,Fog,Moderate,7,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Fog,Severe,7,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Hail,Other,1,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Rain,Heavy,4,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Rain,Light,75,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Rain,Moderate,22,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Snow,Heavy,3,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Snow,Light,26,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2019,Snow,Moderate,7,Indianapolis,03-2019,3.885182908,336.1903,997
Indianapolis,03-2020,Fog,Moderate,1,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Fog,Severe,32,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Precipitation,UNK,2,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Rain,Heavy,1,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Rain,Light,101,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Rain,Moderate,11,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Snow,Heavy,5,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Snow,Light,16,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2020,Snow,Moderate,7,Indianapolis,03-2020,3.932198327,302.4881,771
Indianapolis,03-2021,Fog,Severe,10,Indianapolis,03-2021,3.999046256,259.0343,828
Indianapolis,03-2021,Precipitation,UNK,13,Indianapolis,03-2021,3.999046256,259.0343,828
Indianapolis,03-2021,Rain,Heavy,7,Indianapolis,03-2021,3.999046256,259.0343,828
Indianapolis,03-2021,Rain,Light,61,Indianapolis,03-2021,3.999046256,259.0343,828
Indianapolis,03-2021,Rain,Moderate,16,Indianapolis,03-2021,3.999046256,259.0343,828
Indianapolis,03-2021,Storm,Severe,1,Indianapolis,03-2021,3.999046256,259.0343,828
Indianapolis,04-2019,Fog,Moderate,3,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2019,Fog,Severe,12,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2019,Precipitation,UNK,3,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2019,Rain,Heavy,4,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2019,Rain,Light,72,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2019,Rain,Moderate,21,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2019,Snow,Light,2,Indianapolis,04-2019,3.897511234,359.756,944
Indianapolis,04-2020,Fog,Moderate,1,Indianapolis,04-2020,3.881109022,244.0959,581
Indianapolis,04-2020,Fog,Severe,8,Indianapolis,04-2020,3.881109022,244.0959,581
Indianapolis,04-2020,Rain,Light,72,Indianapolis,04-2020,3.881109022,244.0959,581
Indianapolis,04-2020,Rain,Moderate,4,Indianapolis,04-2020,3.881109022,244.0959,581
Indianapolis,04-2020,Snow,Light,1,Indianapolis,04-2020,3.881109022,244.0959,581
Indianapolis,04-2020,Storm,Severe,1,Indianapolis,04-2020,3.881109022,244.0959,581
Indianapolis,04-2021,Fog,Severe,5,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Precipitation,UNK,4,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Rain,Heavy,6,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Rain,Light,56,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Rain,Moderate,13,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Snow,Heavy,3,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Snow,Light,10,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,04-2021,Snow,Moderate,8,Indianapolis,04-2021,3.98631905,248.2468,809
Indianapolis,05-2019,Fog,Severe,21,Indianapolis,05-2019,3.893040795,336.1203,976
Indianapolis,05-2019,Precipitation,UNK,4,Indianapolis,05-2019,3.893040795,336.1203,976
Indianapolis,05-2019,Rain,Heavy,1,Indianapolis,05-2019,3.893040795,336.1203,976
Indianapolis,05-2019,Rain,Light,95,Indianapolis,05-2019,3.893040795,336.1203,976
Indianapolis,05-2019,Rain,Moderate,20,Indianapolis,05-2019,3.893040795,336.1203,976
Indianapolis,05-2020,Fog,Moderate,1,Indianapolis,05-2020,3.82278481,252.8413,592
Indianapolis,05-2020,Fog,Severe,4,Indianapolis,05-2020,3.82278481,252.8413,592
Indianapolis,05-2020,Precipitation,UNK,4,Indianapolis,05-2020,3.82278481,252.8413,592
Indianapolis,05-2020,Rain,Heavy,5,Indianapolis,05-2020,3.82278481,252.8413,592
Indianapolis,05-2020,Rain,Light,95,Indianapolis,05-2020,3.82278481,252.8413,592
Indianapolis,05-2020,Rain,Moderate,17,Indianapolis,05-2020,3.82278481,252.8413,592
Indianapolis,05-2021,Fog,Moderate,4,Indianapolis,05-2021,3.979435676,261.7623,839
Indianapolis,05-2021,Fog,Severe,3,Indianapolis,05-2021,3.979435676,261.7623,839
Indianapolis,05-2021,Precipitation,UNK,2,Indianapolis,05-2021,3.979435676,261.7623,839
Indianapolis,05-2021,Rain,Heavy,2,Indianapolis,05-2021,3.979435676,261.7623,839
Indianapolis,05-2021,Rain,Light,83,Indianapolis,05-2021,3.979435676,261.7623,839
Indianapolis,05-2021,Rain,Moderate,17,Indianapolis,05-2021,3.979435676,261.7623,839
Indianapolis,06-2019,Fog,Moderate,3,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2019,Fog,Severe,18,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2019,Precipitation,UNK,11,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2019,Rain,Heavy,2,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2019,Rain,Light,83,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2019,Rain,Moderate,19,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2019,Storm,Severe,1,Indianapolis,06-2019,3.877009646,338.5527,1029
Indianapolis,06-2020,Fog,Moderate,1,Indianapolis,06-2020,3.947507552,288.1193,655
Indianapolis,06-2020,Fog,Severe,20,Indianapolis,06-2020,3.947507552,288.1193,655
Indianapolis,06-2020,Precipitation,UNK,8,Indianapolis,06-2020,3.947507552,288.1193,655
Indianapolis,06-2020,Rain,Heavy,6,Indianapolis,06-2020,3.947507552,288.1193,655
Indianapolis,06-2020,Rain,Light,47,Indianapolis,06-2020,3.947507552,288.1193,655
Indianapolis,06-2020,Rain,Moderate,11,Indianapolis,06-2020,3.947507552,288.1193,655
Indianapolis,06-2021,Fog,Severe,3,Indianapolis,06-2021,4.012148642,277.9886,814
Indianapolis,06-2021,Precipitation,UNK,14,Indianapolis,06-2021,4.012148642,277.9886,814
Indianapolis,06-2021,Rain,Heavy,7,Indianapolis,06-2021,4.012148642,277.9886,814
Indianapolis,06-2021,Rain,Light,86,Indianapolis,06-2021,4.012148642,277.9886,814
Indianapolis,06-2021,Rain,Moderate,16,Indianapolis,06-2021,4.012148642,277.9886,814
Indianapolis,07-2019,Fog,Moderate,2,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2019,Fog,Severe,3,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2019,Precipitation,UNK,5,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2019,Rain,Heavy,5,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2019,Rain,Light,42,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2019,Rain,Moderate,12,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2019,Storm,Severe,1,Indianapolis,07-2019,3.917245945,363.472,964
Indianapolis,07-2020,Fog,Moderate,5,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2020,Fog,Severe,15,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2020,Precipitation,UNK,7,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2020,Rain,Heavy,4,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2020,Rain,Light,45,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2020,Rain,Moderate,10,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2020,Storm,Severe,1,Indianapolis,07-2020,3.91671624,264.5568,775
Indianapolis,07-2021,Cold,Severe,1,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,07-2021,Fog,Moderate,14,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,07-2021,Fog,Severe,3,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,07-2021,Precipitation,UNK,10,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,07-2021,Rain,Heavy,4,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,07-2021,Rain,Light,62,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,07-2021,Rain,Moderate,24,Indianapolis,07-2021,4.028863232,286.0848,836
Indianapolis,08-2019,Fog,Moderate,1,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2019,Fog,Severe,8,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2019,Precipitation,UNK,5,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2019,Rain,Heavy,3,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2019,Rain,Light,57,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2019,Rain,Moderate,17,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2019,Storm,Severe,1,Indianapolis,08-2019,3.915535206,343.246,1021
Indianapolis,08-2020,Fog,Severe,3,Indianapolis,08-2020,3.984569572,293.3887,765
Indianapolis,08-2020,Precipitation,UNK,7,Indianapolis,08-2020,3.984569572,293.3887,765
Indianapolis,08-2020,Rain,Heavy,6,Indianapolis,08-2020,3.984569572,293.3887,765
Indianapolis,08-2020,Rain,Light,41,Indianapolis,08-2020,3.984569572,293.3887,765
Indianapolis,08-2020,Rain,Moderate,6,Indianapolis,08-2020,3.984569572,293.3887,765
Indianapolis,08-2021,Fog,Moderate,8,Indianapolis,08-2021,3.989498806,292.1227,824
Indianapolis,08-2021,Fog,Severe,12,Indianapolis,08-2021,3.989498806,292.1227,824
Indianapolis,08-2021,Precipitation,UNK,1,Indianapolis,08-2021,3.989498806,292.1227,824
Indianapolis,08-2021,Rain,Light,35,Indianapolis,08-2021,3.989498806,292.1227,824
Indianapolis,08-2021,Rain,Moderate,1,Indianapolis,08-2021,3.989498806,292.1227,824
Indianapolis,09-2019,Fog,Moderate,3,Indianapolis,09-2019,3.906695156,350.8981,944
Indianapolis,09-2019,Fog,Severe,11,Indianapolis,09-2019,3.906695156,350.8981,944
Indianapolis,09-2019,Rain,Heavy,1,Indianapolis,09-2019,3.906695156,350.8981,944
Indianapolis,09-2019,Rain,Light,22,Indianapolis,09-2019,3.906695156,350.8981,944
Indianapolis,09-2019,Rain,Moderate,4,Indianapolis,09-2019,3.906695156,350.8981,944
Indianapolis,09-2020,Fog,Moderate,6,Indianapolis,09-2020,3.941581785,304.737,730
Indianapolis,09-2020,Fog,Severe,19,Indianapolis,09-2020,3.941581785,304.737,730
Indianapolis,09-2020,Rain,Light,16,Indianapolis,09-2020,3.941581785,304.737,730
Indianapolis,09-2020,Rain,Moderate,1,Indianapolis,09-2020,3.941581785,304.737,730
Indianapolis,09-2021,Fog,Severe,1,Indianapolis,09-2021,3.977531455,279.0509,741
Indianapolis,09-2021,Precipitation,UNK,4,Indianapolis,09-2021,3.977531455,279.0509,741
Indianapolis,09-2021,Rain,Heavy,4,Indianapolis,09-2021,3.977531455,279.0509,741
Indianapolis,09-2021,Rain,Light,55,Indianapolis,09-2021,3.977531455,279.0509,741
Indianapolis,09-2021,Rain,Moderate,20,Indianapolis,09-2021,3.977531455,279.0509,741
Indianapolis,10-2019,Fog,Severe,13,Indianapolis,10-2019,3.909966024,340.4209,889
Indianapolis,10-2019,Precipitation,UNK,2,Indianapolis,10-2019,3.909966024,340.4209,889
Indianapolis,10-2019,Rain,Heavy,5,Indianapolis,10-2019,3.909966024,340.4209,889
Indianapolis,10-2019,Rain,Light,72,Indianapolis,10-2019,3.909966024,340.4209,889
Indianapolis,10-2019,Rain,Moderate,25,Indianapolis,10-2019,3.909966024,340.4209,889
Indianapolis,10-2019,Snow,Light,2,Indianapolis,10-2019,3.909966024,340.4209,889
Indianapolis,10-2020,Fog,Moderate,4,Indianapolis,10-2020,3.970162224,297.6547,733
Indianapolis,10-2020,Fog,Severe,17,Indianapolis,10-2020,3.970162224,297.6547,733
Indianapolis,10-2020,Precipitation,UNK,7,Indianapolis,10-2020,3.970162224,297.6547,733
Indianapolis,10-2020,Rain,Heavy,3,Indianapolis,10-2020,3.970162224,297.6547,733
Indianapolis,10-2020,Rain,Light,85,Indianapolis,10-2020,3.970162224,297.6547,733
Indianapolis,10-2020,Rain,Moderate,25,Indianapolis,10-2020,3.970162224,297.6547,733
Indianapolis,10-2021,Fog,Moderate,3,Indianapolis,10-2021,3.978555304,273.5525,786
Indianapolis,10-2021,Fog,Severe,43,Indianapolis,10-2021,3.978555304,273.5525,786
Indianapolis,10-2021,Precipitation,UNK,15,Indianapolis,10-2021,3.978555304,273.5525,786
Indianapolis,10-2021,Rain,Heavy,13,Indianapolis,10-2021,3.978555304,273.5525,786
Indianapolis,10-2021,Rain,Light,122,Indianapolis,10-2021,3.978555304,273.5525,786
Indianapolis,10-2021,Rain,Moderate,40,Indianapolis,10-2021,3.978555304,273.5525,786
Indianapolis,11-2019,Fog,Moderate,8,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Fog,Severe,18,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Rain,Heavy,1,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Rain,Light,58,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Rain,Moderate,15,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Snow,Light,8,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Snow,Moderate,3,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2019,Storm,Severe,1,Indianapolis,11-2019,3.866223908,311.8406,945
Indianapolis,11-2020,Fog,Moderate,1,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2020,Fog,Severe,1,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2020,Rain,Heavy,1,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2020,Rain,Light,63,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2020,Rain,Moderate,25,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2020,Snow,Light,6,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2020,Storm,Severe,1,Indianapolis,11-2020,3.966873706,293.8157,695
Indianapolis,11-2021,Fog,Moderate,1,Indianapolis,11-2021,3.99641577,277.4976,721
Indianapolis,11-2021,Fog,Severe,4,Indianapolis,11-2021,3.99641577,277.4976,721
Indianapolis,11-2021,Rain,Light,27,Indianapolis,11-2021,3.99641577,277.4976,721
Indianapolis,11-2021,Rain,Moderate,7,Indianapolis,11-2021,3.99641577,277.4976,721
Indianapolis,11-2021,Snow,Light,11,Indianapolis,11-2021,3.99641577,277.4976,721
Indianapolis,11-2021,Snow,Moderate,1,Indianapolis,11-2021,3.99641577,277.4976,721
Indianapolis,12-2019,Fog,Moderate,5,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2019,Fog,Severe,34,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2019,Rain,Light,55,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2019,Rain,Moderate,10,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2019,Snow,Heavy,4,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2019,Snow,Light,30,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2019,Snow,Moderate,16,Indianapolis,12-2019,3.900883838,314.4731,875
Indianapolis,12-2020,Fog,Moderate,3,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2020,Fog,Severe,9,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2020,Rain,Light,37,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2020,Rain,Moderate,5,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2020,Snow,Heavy,2,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2020,Snow,Light,28,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2020,Snow,Moderate,7,Indianapolis,12-2020,3.967391304,267.2068,727
Indianapolis,12-2021,Fog,Moderate,2,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Fog,Severe,31,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Precipitation,UNK,1,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Rain,Heavy,1,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Rain,Light,70,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Rain,Moderate,22,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Snow,Light,1,Indianapolis,12-2021,3.967988668,266.3116,774
Indianapolis,12-2021,Storm,Severe,1,Indianapolis,12-2021,3.967988668,266.3116,774
Nashville,01-2019,Fog,Moderate,4,Nashville,01-2019,3.917361111,792.5353,881
Nashville,01-2019,Hail,Other,1,Nashville,01-2019,3.917361111,792.5353,881
Nashville,01-2019,Rain,Light,42,Nashville,01-2019,3.917361111,792.5353,881
Nashville,01-2019,Rain,Moderate,12,Nashville,01-2019,3.917361111,792.5353,881
Nashville,01-2019,Snow,Light,6,Nashville,01-2019,3.917361111,792.5353,881
Nashville,01-2020,Fog,Moderate,5,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2020,Fog,Severe,7,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2020,Precipitation,UNK,4,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2020,Rain,Heavy,1,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2020,Rain,Light,50,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2020,Rain,Moderate,11,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2020,Snow,Light,3,Nashville,01-2020,3.911282697,696.7747,861
Nashville,01-2021,Fog,Moderate,6,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2021,Fog,Severe,7,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2021,Precipitation,UNK,3,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2021,Rain,Heavy,2,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2021,Rain,Light,34,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2021,Rain,Moderate,5,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2021,Snow,Light,7,Nashville,01-2021,3.97355507,557.4357,698
Nashville,01-2022,Fog,Moderate,6,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Fog,Severe,1,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Precipitation,UNK,1,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Rain,Heavy,5,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Rain,Light,27,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Rain,Moderate,11,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Snow,Heavy,5,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Snow,Light,16,Nashville,01-2022,3.931721194,566.8905,613
Nashville,01-2022,Snow,Moderate,10,Nashville,01-2022,3.931721194,566.8905,613
Nashville,02-2019,Fog,Moderate,1,Nashville,02-2019,3.90500424,788.5174,884
Nashville,02-2019,Fog,Severe,2,Nashville,02-2019,3.90500424,788.5174,884
Nashville,02-2019,Precipitation,UNK,1,Nashville,02-2019,3.90500424,788.5174,884
Nashville,02-2019,Rain,Heavy,9,Nashville,02-2019,3.90500424,788.5174,884
Nashville,02-2019,Rain,Light,71,Nashville,02-2019,3.90500424,788.5174,884
Nashville,02-2019,Rain,Moderate,32,Nashville,02-2019,3.90500424,788.5174,884
Nashville,02-2020,Fog,Moderate,3,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Fog,Severe,10,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Precipitation,UNK,1,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Rain,Heavy,2,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Rain,Light,72,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Rain,Moderate,18,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Snow,Light,10,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2020,Snow,Moderate,4,Nashville,02-2020,3.922539399,690.785,889
Nashville,02-2021,Fog,Moderate,8,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Fog,Severe,26,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Precipitation,UNK,2,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Rain,Light,21,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Rain,Moderate,2,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Snow,Heavy,3,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Snow,Light,24,Nashville,02-2021,3.958451906,576.6938,686
Nashville,02-2021,Snow,Moderate,7,Nashville,02-2021,3.958451906,576.6938,686
Nashville,03-2019,Fog,Moderate,1,Nashville,03-2019,3.878794743,753.3034,957
Nashville,03-2019,Precipitation,UNK,1,Nashville,03-2019,3.878794743,753.3034,957
Nashville,03-2019,Rain,Heavy,4,Nashville,03-2019,3.878794743,753.3034,957
Nashville,03-2019,Rain,Light,28,Nashville,03-2019,3.878794743,753.3034,957
Nashville,03-2019,Rain,Moderate,7,Nashville,03-2019,3.878794743,753.3034,957
Nashville,03-2019,Snow,Light,1,Nashville,03-2019,3.878794743,753.3034,957
